2/2/2009 21:00	3.10	0.00
2/2/2009 21:10	3.20	0.00
2/2/2009 21:20	3.10	0.00
2/2/2009 21:30	3.20	0.00
2/2/2009 21:40	3.20	0.00
2/2/2009 21:50	3.30	0.00
2/2/2009 22:00	3.40	0.00
2/2/2009 22:10	3.50	0.00
2/2/2009 22:20	3.50	0.00
2/2/2009 22:30	3.50	0.00
2/2/2009 22:40	3.60	0.00
2/2/2009 22:50	3.50	0.00
2/2/2009 23:00	3.50	0.00
2/2/2009 23:10	3.50	0.00
2/2/2009 23:20	3.60	0.00
2/2/2009 23:30	3.60	0.00
2/2/2009 23:40	3.70	0.00
2/2/2009 23:50	3.60	0.00
2/3/2009 0:00	3.50	0.00
2/3/2009 0:10	3.60	0.00
2/3/2009 0:20	3.70	0.00
2/3/2009 0:30	3.70	0.00
2/3/2009 0:40	3.80	0.00
2/3/2009 0:50	3.90	0.00
2/3/2009 1:00	4.10	0.00
2/3/2009 1:10	4.00	0.00
2/3/2009 1:20	3.90	0.00
2/3/2009 1:30	4.00	0.00
2/3/2009 1:40	4.10	0.00
2/3/2009 1:50	4.30	0.00
2/3/2009 2:00	4.30	0.00
2/3/2009 2:10	4.30	0.00
2/3/2009 2:20	4.30	0.00
2/3/2009 2:30	4.30	0.00
2/3/2009 2:40	4.30	0.00
2/3/2009 2:50	3.00	0.00
2/3/2009 3:00	2.00	0.00
2/3/2009 3:10	1.90	0.00
2/3/2009 3:20	3.70	0.00
2/3/2009 3:30	4.30	0.00
2/3/2009 3:40	4.30	0.00
2/3/2009 3:50	4.30	0.00
2/3/2009 4:00	4.30	0.00
2/3/2009 4:10	4.30	0.00
2/3/2009 4:20	4.20	0.00
2/3/2009 4:30	3.50	0.00
2/3/2009 4:40	2.70	0.00
2/3/2009 4:50	3.20	0.00
2/3/2009 5:00	3.70	0.00
2/3/2009 5:10	4.20	0.00
2/3/2009 5:20	4.40	0.00
2/3/2009 5:30	4.50	0.00
2/3/2009 5:40	4.40	0.00
2/3/2009 5:50	4.30	0.00
2/3/2009 6:00	4.20	0.00
2/3/2009 6:10	4.10	0.00
2/3/2009 6:20	3.80	0.00
2/3/2009 6:30	4.00	0.00
2/3/2009 6:40	4.20	0.00
2/3/2009 6:50	4.10	0.00
2/3/2009 7:00	4.30	0.00
2/3/2009 7:10	4.70	0.00
2/3/2009 7:20	4.80	0.00
2/3/2009 7:30	5.00	0.00
2/3/2009 7:40	5.30	0.00
2/3/2009 7:50	5.50	1.20
2/3/2009 8:00	5.60	2.70
2/3/2009 8:10	5.70	4.40
2/3/2009 8:20	5.80	9.70
2/3/2009 8:30	5.80	17.30
2/3/2009 8:40	5.90	32.10
2/3/2009 8:50	6.00	57.50
2/3/2009 9:00	6.20	68.90
2/3/2009 9:10	6.30	87.10
2/3/2009 9:20	6.60	101.80
2/3/2009 9:30	7.00	104.50
2/3/2009 9:40	7.20	107.70
2/3/2009 9:50	7.30	149.10
2/3/2009 10:00	7.20	108.20
2/3/2009 10:10	7.00	109.60
2/3/2009 10:20	7.30	129.80
2/3/2009 10:30	7.60	167.80
2/3/2009 10:40	8.00	183.40
2/3/2009 10:50	8.30	197.00
2/3/2009 11:00	8.60	300.30
2/3/2009 11:10	9.00	302.40
2/3/2009 11:20	9.00	222.70
2/3/2009 11:30	8.90	192.90
2/3/2009 11:40	8.70	154.40
2/3/2009 11:50	8.70	168.90
2/3/2009 12:00	9.10	252.90
2/3/2009 12:10	9.20	192.80
2/3/2009 12:20	9.20	162.40
2/3/2009 12:30	9.20	156.20
2/3/2009 12:40	9.20	147.10
2/3/2009 12:50	9.10	146.80
2/3/2009 13:00	9.10	102.30
2/3/2009 13:10	8.90	95.20
2/3/2009 13:20	8.90	115.70
2/3/2009 13:30	8.80	87.30
2/3/2009 13:40	8.60	61.80
2/3/2009 13:50	8.50	52.30
2/3/2009 14:00	8.40	49.60
2/3/2009 14:10	8.20	60.70
2/3/2009 14:20	8.30	47.80
2/3/2009 14:30	8.40	64.40
2/3/2009 14:40	8.70	51.30
2/3/2009 14:50	8.90	51.20
2/3/2009 15:00	9.00	39.50
2/3/2009 15:10	9.10	38.90
2/3/2009 15:20	9.10	33.80
2/3/2009 15:30	9.00	30.40
2/3/2009 15:40	9.10	32.30
2/3/2009 15:50	9.20	32.70
2/3/2009 16:00	9.20	33.40
2/3/2009 16:10	9.30	33.30
2/3/2009 16:20	9.30	24.30
2/3/2009 16:30	9.20	19.20
2/3/2009 16:40	9.20	17.00
2/3/2009 16:50	9.10	15.80
2/3/2009 17:00	9.10	10.70
2/3/2009 17:10	8.90	8.30
2/3/2009 17:20	8.80	9.40
2/3/2009 17:30	8.80	5.50
2/3/2009 17:40	8.70	1.80
2/3/2009 17:50	8.70	1.40
2/3/2009 18:00	8.50	0.20
2/3/2009 18:10	8.50	0.00
2/3/2009 18:20	8.50	0.00
2/3/2009 18:30	8.50	0.00
2/3/2009 18:40	8.50	0.00
2/3/2009 18:50	8.60	0.00
2/3/2009 19:00	8.40	0.00
2/3/2009 19:10	8.40	0.00
2/3/2009 19:20	8.20	0.00
2/3/2009 19:30	8.10	0.00
2/3/2009 19:40	8.00	0.00
2/3/2009 19:50	7.90	0.00
2/3/2009 20:00	7.90	0.00
2/3/2009 20:10	7.90	0.00
2/3/2009 20:20	7.90	0.00
2/3/2009 20:30	7.70	0.00
2/3/2009 20:40	8.00	0.00
2/3/2009 20:50	8.00	0.00
2/3/2009 21:00	8.00	0.00
2/3/2009 21:10	7.90	0.00
2/3/2009 21:20	7.90	0.00
2/3/2009 21:30	7.90	0.00
2/3/2009 21:40	8.00	0.00
2/3/2009 21:50	8.00	0.00
2/3/2009 22:00	8.10	0.00
2/3/2009 22:10	8.10	0.00
2/3/2009 22:20	8.00	0.00
2/3/2009 22:30	8.00	0.00
2/3/2009 22:40	8.00	0.00
2/3/2009 22:50	7.90	0.00
2/3/2009 23:00	8.00	0.00
2/3/2009 23:10	8.10	0.00
2/3/2009 23:20	8.20	0.00
2/3/2009 23:30	8.40	0.00
2/3/2009 23:40	8.40	0.00
2/3/2009 23:50	8.30	0.00
2/4/2009 0:00	8.10	0.00
2/4/2009 0:10	7.90	0.00
2/4/2009 0:20	7.70	0.00
2/4/2009 0:30	7.80	0.00
2/4/2009 0:40	7.90	0.00
2/4/2009 0:50	8.20	0.00
2/4/2009 1:00	8.40	0.00
2/4/2009 1:10	8.60	0.00
2/4/2009 1:20	8.50	0.00
2/4/2009 1:30	8.50	0.00
2/4/2009 1:40	8.50	0.00
2/4/2009 1:50	8.70	0.00
2/4/2009 2:00	8.80	0.00
2/4/2009 2:10	8.70	0.00
2/4/2009 2:20	8.70	0.00
2/4/2009 2:30	8.70	0.00
2/4/2009 2:40	8.60	0.00
2/4/2009 2:50	8.60	0.00
2/4/2009 3:00	8.60	0.00
2/4/2009 3:10	8.40	0.00
2/4/2009 3:20	8.40	0.00
2/4/2009 3:30	8.40	0.00
2/4/2009 3:40	8.20	0.00
2/4/2009 3:50	8.10	0.00
2/4/2009 4:00	8.00	0.00
2/4/2009 4:10	8.00	0.00
2/4/2009 4:20	8.00	0.00
2/4/2009 4:30	8.10	0.00
2/4/2009 4:40	8.10	0.00
2/4/2009 4:50	8.10	0.00
2/4/2009 5:00	8.00	0.00
2/4/2009 5:10	8.00	0.00
2/4/2009 5:20	8.10	0.00
2/4/2009 5:30	8.20	0.00
2/4/2009 5:40	8.10	0.00
2/4/2009 5:50	8.20	0.00
2/4/2009 6:00	8.20	0.00
2/4/2009 6:10	7.70	0.00
2/4/2009 6:20	7.30	0.00
2/4/2009 6:30	7.00	0.00
2/4/2009 6:40	6.90	0.00
2/4/2009 6:50	6.70	0.00
2/4/2009 7:00	6.50	0.00
2/4/2009 7:10	6.10	0.00
2/4/2009 7:20	5.80	0.00
2/4/2009 7:30	5.70	0.00
2/4/2009 7:40	5.60	0.00
2/4/2009 7:50	5.50	0.30
2/4/2009 8:00	5.40	1.70
2/4/2009 8:10	5.10	4.20
2/4/2009 8:20	5.30	9.00
2/4/2009 8:30	5.40	17.00
2/4/2009 8:40	5.50	22.60
2/4/2009 8:50	5.50	20.50
2/4/2009 9:00	5.80	24.10
2/4/2009 9:10	5.60	28.90
2/4/2009 9:20	5.60	39.10
2/4/2009 9:30	5.50	60.00
2/4/2009 9:40	5.40	57.80
2/4/2009 9:50	5.30	53.10
2/4/2009 10:00	5.20	60.50
2/4/2009 10:10	5.10	61.50
2/4/2009 10:20	5.10	67.90
2/4/2009 10:30	4.90	67.40
2/4/2009 10:40	4.80	91.20
2/4/2009 10:50	4.80	110.30
2/4/2009 11:00	4.80	104.30
2/4/2009 11:10	4.80	99.40
2/4/2009 11:20	4.70	75.00
2/4/2009 11:30	4.70	54.40
2/4/2009 11:40	4.70	65.20
2/4/2009 11:50	4.70	88.50
2/4/2009 12:00	4.70	96.20
2/4/2009 12:10	4.80	96.70
2/4/2009 12:20	4.80	124.10
2/4/2009 12:30	4.80	122.10
2/4/2009 12:40	5.10	117.10
2/4/2009 12:50	5.10	95.70
2/4/2009 13:00	5.10	88.30
2/4/2009 13:10	5.20	85.10
2/4/2009 13:20	5.50	152.40
2/4/2009 13:30	5.80	169.40
2/4/2009 13:40	6.00	190.30
2/4/2009 13:50	6.20	157.40
2/4/2009 14:00	6.60	259.80
2/4/2009 14:10	6.80	170.90
2/4/2009 14:20	6.50	89.70
2/4/2009 14:30	6.30	133.20
2/4/2009 14:40	6.50	176.70
2/4/2009 14:50	6.60	149.30
2/4/2009 15:00	6.70	119.50
2/4/2009 15:10	6.60	100.80
2/4/2009 15:20	6.60	74.90
2/4/2009 15:30	6.60	41.80
2/4/2009 15:40	6.50	39.60
2/4/2009 15:50	6.60	69.10
2/4/2009 16:00	6.60	52.80
2/4/2009 16:10	6.70	50.30
2/4/2009 16:20	6.60	40.80
2/4/2009 16:30	6.70	20.70
2/4/2009 16:40	6.80	24.40
2/4/2009 16:50	6.80	21.40
2/4/2009 17:00	6.80	17.20
2/4/2009 17:10	6.80	15.80
2/4/2009 17:20	6.60	10.00
2/4/2009 17:30	6.60	5.70
2/4/2009 17:40	6.50	3.10
2/4/2009 17:50	6.50	2.10
2/4/2009 18:00	6.30	0.60
